"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DustySmallS.M_DustySmallS","0","120","5","1","117.662163","0","955"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","0","120","5","1","129.356567","0","955"
"/Game/1_dinos/stegoceras/materials/stegocerasMaterialTest1.stegocerasMaterialTest1","0","60","6","1","54.284603","0","307"
"/Engine/EngineSky/M_SkyTimeOfDay.M_SkyTimeOfDay","0","0","6","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","52","1","0.000000","0","0"
"/Engine/EngineMeshes/M_Mat_UnrealTech.M_Mat_UnrealTech","0","0","38","1","0.000000","0","0"
"/Game/1_import/nieuweShrubs/shrub_lichtgroen.shrub_lichtgroen","0","20","5","1","15.775370","0","55"
"/Game/1_import/nieuweShrubs/shrub_donkergeel.shrub_donkergeel","0","20","5","1","16.290951","0","55"
"/Game/1_import/nieuweShrubs/shrub_donkergroen.shrub_donkergroen","0","20","10","1","16.335852","0","55"
"/Game/1_import/nieuweShrubs/shrub_donkeroranje.shrub_donkeroranje","0","20","20","1","26.890707","0","30"
"/Game/1_import/nieuweShrubs/shrub_lichtgeel.shrub_lichtgeel","0","20","10","1","22.529810","0","51"
"/Game/1_import/nieuweShrubs/shrub_lichtoranje.shrub_lichtoranje","0","20","5","1","16.623041","0","55"
"/Water/Materials/Brushes/MeshBrush_Width.MeshBrush_Width","0","6","6","1","7.560286","0","11"
"/Water/Materials/Brushes/MeshBrush_Weightmap.MeshBrush_Weightmap","0","6","6","1","6.466311","0","6"
"/Water/Materials/Brushes/MeshBrush_Island.MeshBrush_Island","0","6","6","1","6.427774","0","9"
"/Water/Materials/Brushes/MeshBrush_Angle.MeshBrush_Angle","0","6","6","1","7.033365","0","6"
"/Water/Materials/Brushes/FinalizeWaterTexture.FinalizeWaterTexture","0","10","10","1","8.211843","0","19"
"/Water/Materials/Brushes/CompositeWaterBodyTexture.CompositeWaterBodyTexture","0","10","10","1","8.252854","0","19"
"/Water/Materials/Brushes/CanvasDrawing.CanvasDrawing","0","10","10","1","7.375029","0","19"
"/Landmass/Landscape/BlueprintBrushes/Materials/RenderSplineDepths.RenderSplineDepths","0","10","10","1","8.906851","0","11"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField.CacheDistanceField","0","10","10","1","9.766711","0","19"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","0","10","10","1","8.289154","0","19"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","0","10","10","1","9.830187","0","11"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","0","10","10","1","7.976887","0","19"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","105","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","6","1","0.000000","0","0"
"/Game/WaterMaterials/Materials/M_Caustics.M_Caustics","0","38","10","1","219.898788","0","157"
"/Game/WaterMaterials/Materials/M_Lake.M_Lake","0","52","9","1","151.174713","0","240"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","50","9","1","75.668259","0","236"
"/Game/WaterMaterials/Materials/M_Ocean.M_Ocean","0","52","1","1","87.717995","0","259"
"/Game/WaterMaterials/Materials/M_Ocean_Cheaper.M_Ocean_Cheaper","0","50","1","1","78.941856","0","204"
"/Game/WaterMaterials/Materials/M_Ocean_Distance.M_Ocean_Distance","0","50","10","1","72.598091","0","204"
"/Game/WaterMaterials/Materials/M_Ocean_Radial.M_Ocean_Radial","0","52","3","1","90.011940","0","216"
"/Game/WaterMaterials/Materials/M_Ocean_Radial_Cheaper.M_Ocean_Radial_Cheaper","0","50","3","1","70.188690","0","212"
"/Game/WaterMaterials/Materials/M_Rapids_Cheaper.M_Rapids_Cheaper","0","50","10","1","58.687466","0","226"
"/Game/WaterMaterials/Materials/M_River.M_River","0","52","5","1","148.292114","0","224"
"/Game/WaterMaterials/Materials/M_River_Cheaper.M_River_Cheaper","0","50","10","1","69.877571","0","220"
"/Game/WaterMaterials/Materials/M_Water_Clean.M_Water_Clean","0","52","7","1","132.907944","0","227"
"/Game/WaterMaterials/Materials/M_Water_Clean_Cheaper.M_Water_Clean_Cheaper","0","52","9","1","59.136402","0","265"
"/Game/WaterMaterials/Materials/M_Water_Opaque.M_Water_Opaque","0","62","1","1","138.098297","0","331"
"/Game/WaterMaterials/Materials/M_Water_Pixelated.M_Water_Pixelated","0","6","6","1","6.828276","0","6"
"/Game/WaterMaterials/Materials/M_PondScum.M_PondScum","0","42","10","1","144.861847","0","171"
"/Game/WaterMaterials/Materials/M_PondScum_Cheaper.M_PondScum_Cheaper","0","42","1","1","67.660324","0","188"
"/Game/WaterMaterials/Materials/M_Riverbank.M_Riverbank","0","38","10","1","126.689018","0","123"
"/Game/WaterMaterials/Materials/M_River_Rock.M_River_Rock","0","38","10","1","218.028778","0","163"
"/Game/WaterMaterials/Materials/M_Sand.M_Sand","0","38","10","1","123.911095","0","149"
"/Game/WaterMaterials/Materials/M_Rapids.M_Rapids","0","50","10","1","166.216309","0","220"
"/Game/WaterMaterials/Materials/M_RapidsBank.M_RapidsBank","0","38","10","1","87.776382","0","147"
"/Game/testLevels/materials/test_m_landschap.test_m_landschap","0","215","29","7","250.745560","0","412"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","38","1","0.000000","0","38"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","38","1","0.000000","0","38"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","40","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","90","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","120","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","6","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","12","2","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","38","1","0.000000","0","0"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","792","78","9","3075.781250","0","5070"
"/Game/PN_interactiveSpruceForest/UE4_Mannequin/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","62","3","1","84.551857","0","341"
"/Game/PN_coniferBushes_I/Materials/MA_Pine.MA_Pine","0","372","64","6","2078.979248","0","1655"
"/Game/PN_coniferBushes_I/Materials/MA_Ground.MA_Ground","0","32","10","1","141.907913","23","240"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Leaf.M_General_Leaf","0","240","14","2","617.326721","0","1254"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Refraction.M_Refraction","0","72","46","2","63.247082","0","183"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_whispOne_Master_directional_emissive.M_whispOne_Master_directional_emissive","0","240","70","2","714.882019","0","1420"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_EnergySmoke.M_EnergySmoke","0","240","20","2","650.080200","0","1811"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_SubUV.M_Splash_SubUV","0","118","11","1","243.821625","118","1849"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MuzzleFlash_Master.M_MuzzleFlash_Master","0","240","20","2","391.779175","0","1871"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SolidDrop.M_SolidDrop","0","40","10","1","30.631584","0","130"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Shards_Mat_02.M_Shards_Mat_02","0","128","10","1","132.739853","0","1272"
"/Game/A_Surface_Footstep/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","62","12","1","53.925568","0","406"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_DemoWall.M_DemoWall","0","80","10","1","151.837357","0","430"
"/Game/test_placeholders/placeholder_kubosaurus/lambert1.lambert1","0","37","10","1","49.111187","0","118"
"/Game/PN_coniferBushes_I/Materials/MA_LarchProps.MA_LarchProps","0","62","11","1","58.902592","0","334"
"/Game/PN_coniferBushes_I/Materials/MA_SpruceProps.MA_SpruceProps","0","62","11","1","58.040833","0","328"
"/Game/A_Surface_Footstep/Geometry/M_Bush.M_Bush","0","44","11","1","41.076096","0","269"
"/Game/1_import/gekkeShrubs/shrubMaterial.shrubMaterial","0","61","10","1","127.457527","0","322"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","38","1","0.000000","0","0"
"/Game/BlackAlder/Materials/Background/M_FloorGrid_Master.M_FloorGrid_Master","0","38","10","1","98.544296","0","122"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","38","1","0.000000","0","38"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_white.M_white","0","52","10","1","106.829964","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Gravel.M_Ground_Gravel","0","38","10","1","99.464134","0","122"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Water_Ocean_2.M_Water_Ocean_2","0","38","10","1","102.509369","0","126"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SpeckledDust.M_SpeckledDust","0","120","10","1","134.562027","0","890"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","38","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ReflectiveSplash.M_ReflectiveSplash","0","120","10","1","308.804016","0","1237"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","30","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_WaterWave.M_WaterWave","0","120","10","1","122.202530","0","1010"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/lambert1.lambert1","0","23","23","1","0.000000","0","23"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/Leaves_floor.Leaves_floor","0","38","10","1","95.841728","0","122"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_GlasDoor.M_GlasDoor","0","76","10","1","185.450302","0","422"
"/Game/1_import/lambert1.lambert1","0","38","23","1","56.201996","0","138"
"/Game/1_dinos/stegoceras/mesh/lambert3.lambert3","0","37","10","1","55.383518","0","124"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Asphalt.M_Asphalt","0","52","10","1","117.255959","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Rock.M_Ground_Rock","0","52","10","1","116.036255","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Mud.M_Ground_Mud","0","38","10","1","98.812065","0","122"
"/Game/PN_coniferBushes_I/Materials/Material_Instances/Ground/BasicGround.BasicGround","0","23","10","1","34.643578","0","66"
"/Game/MSPresets/MS_Foliage_Material/GlobalFoliageActor/Materials/MA_UI_Element.MA_UI_Element","0","41","10","1","53.777737","0","172"
"/Game/test_placeholders/placeholder_rig_audioTest/lambert1.lambert1","0","37","37","1","0.000000","0","37"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","38","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","52","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","38","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","38","1","0.000000","0","0"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","38","10","1","96.360619","0","122"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","38","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Droplets.M_Droplets","0","96","10","1","91.052139","0","632"
"/Game/particles/particleTest1.particleTest1","0","31","11","1","25.768944","0","116"
"/Bridge/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","0","47","1","0.000000","0","0"
"/Game/particles/e_mat.e_mat","0","20","6","1","14.032774","0","66"
"/Game/particles/volFog.volFog","0","54","10","1","87.512924","0","259"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst.M_Burst","0","48","10","1","35.616451","0","186"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Glow.M_Glow","0","40","10","1","29.798120","0","130"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","0","38","10","1","100.906639","0","192"
"/Bridge/MSPresets/M_MS_Imperfection_Material_Var/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var","0","0","23","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","0","47","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","40","1","0.000000","0","0"
