"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Water/Materials/Brushes/CompositeWaterBodyTexture.CompositeWaterBodyTexture","0","10","10","1","6.844363","0","18"
"/Water/Materials/Brushes/CanvasDrawing.CanvasDrawing","0","10","10","1","6.365300","0","18"
"/Landmass/Landscape/BlueprintBrushes/Materials/RenderSplineDepths.RenderSplineDepths","0","10","10","1","7.778439","0","18"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField.CacheDistanceField","0","10","10","1","8.369554","0","18"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","0","10","10","1","7.021206","0","18"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","0","10","10","1","8.877987","0","18"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","0","10","10","1","7.242550","0","18"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","105","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","6","1","0.000000","0","0"
"/Game/WaterMaterials/Materials/M_Caustics.M_Caustics","0","38","10","1","86.710915","0","146"
"/Game/WaterMaterials/Materials/M_Lake.M_Lake","0","52","8","1","137.951416","0","236"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","50","8","1","61.666492","0","232"
"/Game/WaterMaterials/Materials/M_Ocean.M_Ocean","0","52","10","1","74.779358","0","244"
"/Game/WaterMaterials/Materials/M_Ocean_Cheaper.M_Ocean_Cheaper","0","50","10","1","66.255142","0","190"
"/Game/WaterMaterials/Materials/M_Ocean_Distance.M_Ocean_Distance","0","50","10","1","61.646542","0","190"
"/Game/WaterMaterials/Materials/M_Ocean_Radial.M_Ocean_Radial","0","52","2","1","83.188385","0","212"
"/Game/WaterMaterials/Materials/M_Ocean_Radial_Cheaper.M_Ocean_Radial_Cheaper","0","50","2","1","68.344803","0","208"
"/Game/WaterMaterials/Materials/M_Rapids_Cheaper.M_Rapids_Cheaper","0","50","10","1","64.744614","0","232"
"/Game/WaterMaterials/Materials/M_River.M_River","0","52","4","1","242.972290","0","220"
"/Game/WaterMaterials/Materials/M_River_Cheaper.M_River_Cheaper","0","50","10","1","90.403267","0","216"
"/Game/WaterMaterials/Materials/M_Water_Clean.M_Water_Clean","0","52","6","1","108.811882","0","228"
"/Game/WaterMaterials/Materials/M_Water_Clean_Cheaper.M_Water_Clean_Cheaper","0","52","8","1","48.299282","0","236"
"/Game/WaterMaterials/Materials/M_Water_Opaque.M_Water_Opaque","0","62","10","1","110.630760","0","316"
"/Game/WaterMaterials/Materials/M_Water_Pixelated.M_Water_Pixelated","0","6","6","1","5.085886","0","6"
"/Game/WaterMaterials/Materials/M_PondScum.M_PondScum","0","42","10","1","110.347794","0","162"
"/Game/WaterMaterials/Materials/M_PondScum_Cheaper.M_PondScum_Cheaper","0","42","10","1","45.906490","0","174"
"/Game/WaterMaterials/Materials/M_Riverbank.M_Riverbank","0","38","10","1","88.794441","0","126"
"/Game/WaterMaterials/Materials/M_River_Rock.M_River_Rock","0","38","10","1","85.932655","0","158"
"/Game/WaterMaterials/Materials/M_Sand.M_Sand","0","38","10","1","92.440102","0","154"
"/Game/WaterMaterials/Materials/M_Rapids.M_Rapids","0","50","10","1","157.799744","0","222"
"/Game/WaterMaterials/Materials/M_RapidsBank.M_RapidsBank","0","38","10","1","281.609222","0","158"
"/Game/testLevels/materials/test_m_landschap.test_m_landschap","0","215","32","7","131.125809","0","380"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","38","1","0.000000","0","38"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","38","1","0.000000","0","38"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","90","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","40","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","120","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","12","2","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","52","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","38","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","38","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","38","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","38","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","38","1","0.000000","0","0"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_Winter.MA_Winter","0","792","71","9","1689.895264","0","5199"
"/Game/PN_interactiveSpruceForest/UE4_Mannequin/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","124","24","2","135.672455","0","687"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","6","1","0.000000","0","0"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundSummer.MA_GroundSummer","0","38","10","1","127.564438","0","160"
"/Game/PN_interactiveSpruceForest/Materials/MasterMaterials/MA_GroundWinter.MA_GroundWinter","0","38","10","1","131.117569","0","149"
"/Game/PN_coniferBushes_I/Materials/MA_Pine.MA_Pine","0","372","30","6","822.215698","0","1971"
"/Game/PN_coniferBushes_I/Materials/Material_Instances/Ground/BasicGround.BasicGround","0","23","10","1","44.310303","0","62"
"/Game/PN_coniferBushes_I/Materials/MA_Ground.MA_Ground","0","23","26","1","97.995888","32","166"
"/Game/PN_coniferBushes_I/Materials/MA_LarchProps.MA_LarchProps","0","62","4","1","75.232956","0","301"
"/Game/PN_coniferBushes_I/Materials/MA_SpruceProps.MA_SpruceProps","0","62","6","1","76.689713","0","311"
"/Game/test_placeholders/placeholder_kubosaurus/lambert1.lambert1","0","37","10","1","22.375118","0","131"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","38","1","0.000000","0","38"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Leaf.M_General_Leaf","0","240","11","2","304.365753","0","1857"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_whispOne_Master_directional_emissive.M_whispOne_Master_directional_emissive","0","240","24","2","423.514893","0","1802"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Refraction.M_Refraction","0","72","41","2","89.424156","0","138"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_EnergySmoke.M_EnergySmoke","0","240","20","2","524.139160","0","1851"
"/Game/test_placeholders/placeholder_rig_audioTest/lambert1.lambert1","0","37","24","1","0.000000","0","107"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Snow.M_Snow","0","52","2","1","145.532150","0","253"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Grass.M_Ground_Grass","0","38","10","1","156.774185","0","126"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_white.M_white","0","52","10","1","170.830536","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/Dirt.Dirt","0","38","10","1","171.678131","0","122"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_DemoWall.M_DemoWall","0","80","10","1","283.477631","0","390"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","40","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","40","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Gravel.M_Ground_Gravel","0","38","10","1","134.122787","0","206"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Water_Ocean_2.M_Water_Ocean_2","0","38","10","1","147.326645","0","124"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","0","120","10","1","153.461670","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SpeckledDust.M_SpeckledDust","0","120","40","1","205.658035","0","500"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_SubUV.M_Splash_SubUV","0","118","11","1","219.533005","118","1849"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MuzzleFlash_Master.M_MuzzleFlash_Master","0","240","20","2","345.671692","0","1760"
"/Game/1_dinos/stegoceras/mesh/lambert3.lambert3","0","37","10","1","67.255569","0","121"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/lambert1.lambert1","0","23","10","1","0.000000","0","65"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/Leaves_floor.Leaves_floor","0","38","10","1","120.905289","0","122"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Asphalt.M_Asphalt","0","52","10","1","143.677856","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Rock.M_Ground_Rock","0","52","10","1","138.383102","0","244"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_GlasDoor.M_GlasDoor","0","76","10","1","217.849228","0","422"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_Ground_Mud.M_Ground_Mud","0","38","10","1","116.468559","0","122"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Droplets.M_Droplets","0","96","10","1","100.784386","0","724"
"/Bridge/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","0","47","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst.M_Burst","0","48","10","1","39.184330","0","186"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Glow.M_Glow","0","40","10","1","35.101112","0","234"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Shards_Mat.M_Shards_Mat","0","128","10","1","150.938095","0","1154"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_WaterWave(1).M_WaterWave","0","120","10","1","138.188309","0","1010"
"/Game/A_Surface_Footstep/Environment_Assets/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","52","10","1","133.394577","0","244"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Spark_sheet.M_Spark_sheet","0","40","10","1","36.486507","0","130"
"/Game/A_Surface_Footstep/Geometry/M_Bush.M_Bush","0","44","11","1","47.228577","0","226"
"/Bridge/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.M_MS_Decal_Material","0","0","33","1","0.000000","0","33"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SolidDrop.M_SolidDrop","0","40","10","1","35.669048","0","130"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_Solids.M_Splash_Solids","0","120","10","1","155.846283","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ReflectiveSplash.M_ReflectiveSplash","0","120","10","1","373.387695","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MistSnow.M_MistSnow","0","120","10","1","159.143661","0","890"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SnowSplash.M_SnowSplash","0","120","10","1","160.365662","0","890"
"/Bridge/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.M_MS_Default_Transmission_Material","0","0","44","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Radial_Gradient.M_Radial_Gradient","0","50","10","1","44.991085","0","190"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Single_Master.M_Single_Master","0","50","10","1","45.344330","0","190"
"/Bridge/MSPresets/M_MS_ImperfectionDecal_Material/M_MS_ImperfectionDecal_Material.M_MS_ImperfectionDecal_Material","0","0","33","1","0.000000","0","33"
"/Bridge/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","0","23","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_Imperfection_Material_Var/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var","0","0","23","1","0.000000","0","0"
"/Bridge/MSPresets/M_MS_SurfaceBlend_Material/M_MS_SurfaceBlend_Material.M_MS_SurfaceBlend_Material","0","0","47","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst1.M_Burst1","0","48","10","1","42.246170","0","186"
